시도,시군구,업종,당월
경기도,안산시 상록구,애완용품점,86
경기도,안산시 상록구,약국,120
경기도,안산시 상록구,여관ㆍ모텔,51
경기도,안산시 상록구,여행사,30
경기도,안산시 상록구,예술학원,166
경기도,안산시 상록구,예식장,0
경기도,안산시 상록구,옷가게,470
경기도,안산시 상록구,의료용품가게,21
경기도,안산시 상록구,이륜자동차판매점,14
경기도,안산시 상록구,이발소,62
경기도,안산시 상록구,이비인후과의원,8
경기도,안산시 상록구,일반외과의원,20
경기도,안산시 상록구,일식음식점,89
경기도,안산시 상록구,자동차수리점,339
경기도,안산시 상록구,자전거판매점,14
경기도,안산시 상록구,장난감가게,21
경기도,안산시 상록구,정육점,150
경기도,안산시 상록구,제과점,118
경기도,안산시 상록구,종합병원,15
경기도,안산시 상록구,주유소,35
경기도,안산시 상록구,주차장운영업,16
경기도,안산시 상록구,중고차판매점,5
경기도,안산시 상록구,중식음식점,154
경기도,안산시 상록구,채소가게,65
경기도,안산시 상록구,철물점,47
경기도,안산시 상록구,치과의원,86
경기도,안산시 상록구,침구ㆍ커튼가게,58
경기도,안산시 상록구,커피음료점,408
경기도,안산시 상록구,컴퓨터판매점,26
경기도,안산시 상록구,통신판매업,3914
경기도,안산시 상록구,패스트푸드점,220
경기도,안산시 상록구,펜션ㆍ게스트하우스,6
경기도,안산시 상록구,편의점,314
경기도,안산시 상록구,피부ㆍ비뇨기과의원,9
경기도,안산시 상록구,피부관리업,250
경기도,안산시 상록구,한방병원ㆍ한의원,77
경기도,안산시 상록구,한식음식점,1844
경기도,안산시 상록구,헬스클럽,62
경기도,안산시 상록구,호프주점,154
경기도,안산시 상록구,화장품가게,206
경기도,안산시 상록구,휴대폰가게,138
경기도,안성시,LPG 충전소,14
경기도,안성시,pc방,28
경기도,안성시,가구점,34
경기도,안성시,가전제품수리점,75
경기도,안성시,가전제품판매점,38
경기도,안성시,간이주점,19
경기도,안성시,간판광고물업,33
경기도,안성시,감정평가사,3
경기도,안성시,건강보조식품가게,62
경기도,안성시,건어물가게,22
경기도,안성시,건축사,35
경기도,안성시,결혼상담소,4
경기도,안성시,곡물가게,28
경기도,안성시,공인노무사,0
경기도,안성시,공인회계사,3
경기도,안성시,과일가게,108
경기도,안성시,교습소ㆍ공부방,189
경기도,안성시,교습학원,177
경기도,안성시,구내식당,78
경기도,안성시,기술ㆍ직업훈련학원,54
경기도,안성시,기술사,3
경기도,안성시,기타외국식음식점,118
경기도,안성시,기타음식점,80
경기도,안성시,기타일반의원,10
경기도,안성시,꽃가게,110
경기도,안성시,내과ㆍ소아과의원,35
경기도,안성시,노래방,112
경기도,안성시,담배ㆍ복권소매업,35
경기도,안성시,당구장,71
경기도,안성시,독서실,13
경기도,안성시,동물병원,27
경기도,안성시,목욕탕,16
경기도,안성시,문구점,45
경기도,안성시,미용실,392
경기도,안성시,법무사,13
경기도,안성시,변호사,0
경기도,안성시,부동산중개업,581
경기도,안성시,분식점,145
경기도,안성시,사진촬영업,51
경기도,안성시,산부인과의원,4
경기도,안성시,생선가게,21
경기도,안성시,서점,27
경기도,안성시,세무사,14
경기도,안성시,세탁소,89
경기도,안성시,슈퍼마켓,156
경기도,안성시,스포츠교육기관,91
경기도,안성시,스포츠시설운영업,37
경기도,안성시,스포츠용품점,75
경기도,안성시,시계ㆍ귀금속점,24
경기도,안성시,식료품가게,193
경기도,안성시,신경정신과의원,5
경기도,안성시,신발가게,24
경기도,안성시,실내스크린골프점,36
경기도,안성시,실내장식가게,248
경기도,안성시,실외골프연습장,13
경기도,안성시,안경점,30
경기도,안성시,안과의원,4
경기도,안성시,애완용품점,57
경기도,안성시,약국,85
경기도,안성시,여관ㆍ모텔,90
경기도,안성시,여행사,32
경기도,안성시,예술학원,107
경기도,안성시,예식장,5
경기도,안성시,옷가게,266
경기도,안성시,의료용품가게,13
경기도,안성시,이륜자동차판매점,15
경기도,안성시,이발소,47
경기도,안성시,이비인후과의원,8
경기도,안성시,일반외과의원,11
경기도,안성시,일식음식점,64
경기도,안성시,자동차수리점,257
경기도,안성시,자전거판매점,11
경기도,안성시,장난감가게,6
경기도,안성시,정육점,91
경기도,안성시,제과점,64
경기도,안성시,종합병원,14
경기도,안성시,주유소,105
경기도,안성시,주차장운영업,21
경기도,안성시,중고차판매점,9
경기도,안성시,중식음식점,152
경기도,안성시,채소가게,58
경기도,안성시,철물점,42
경기도,안성시,치과의원,57
경기도,안성시,침구ㆍ커튼가게,44
경기도,안성시,커피음료점,381
경기도,안성시,컴퓨터판매점,23
경기도,안성시,통신판매업,1611
경기도,안성시,패스트푸드점,167
경기도,안성시,펜션ㆍ게스트하우스,25
경기도,안성시,편의점,311
경기도,안성시,피부ㆍ비뇨기과의원,6
경기도,안성시,피부관리업,144
경기도,안성시,한방병원ㆍ한의원,32
경기도,안성시,한식음식점,2037
경기도,안성시,헬스클럽,42
경기도,안성시,호프주점,83
경기도,안성시,화장품가게,130
경기도,안성시,휴대폰가게,64
경기도,안양시 동안구,LPG 충전소,3
경기도,안양시 동안구,pc방,47
경기도,안양시 동안구,가구점,62
경기도,안양시 동안구,가전제품수리점,99
경기도,안양시 동안구,가전제품판매점,44
경기도,안양시 동안구,간이주점,60
경기도,안양시 동안구,간판광고물업,66
경기도,안양시 동안구,감정평가사,41
경기도,안양시 동안구,건강보조식품가게,118
경기도,안양시 동안구,건어물가게,16
경기도,안양시 동안구,건축사,103
경기도,안양시 동안구,결혼상담소,5
경기도,안양시 동안구,곡물가게,18
경기도,안양시 동안구,공인노무사,11
경기도,안양시 동안구,공인회계사,24
경기도,안양시 동안구,과일가게,39
경기도,안양시 동안구,교습소ㆍ공부방,545
경기도,안양시 동안구,교습학원,675
경기도,안양시 동안구,구내식당,99
경기도,안양시 동안구,기술ㆍ직업훈련학원,150
경기도,안양시 동안구,기술사,20
경기도,안양시 동안구,기타외국식음식점,169
경기도,안양시 동안구,기타음식점,122
경기도,안양시 동안구,기타일반의원,30
경기도,안양시 동안구,꽃가게,121
경기도,안양시 동안구,내과ㆍ소아과의원,77
경기도,안양시 동안구,노래방,147
경기도,안양시 동안구,담배ㆍ복권소매업,40
경기도,안양시 동안구,당구장,96
경기도,안양시 동안구,독서실,40
경기도,안양시 동안구,동물병원,33
경기도,안양시 동안구,목욕탕,14
경기도,안양시 동안구,문구점,58
경기도,안양시 동안구,미용실,652
경기도,안양시 동안구,법무사,70
경기도,안양시 동안구,변리사,11
경기도,안양시 동안구,변호사,54
경기도,안양시 동안구,부동산중개업,1025
경기도,안양시 동안구,분식점,298
경기도,안양시 동안구,사진촬영업,119
경기도,안양시 동안구,산부인과의원,15
경기도,안양시 동안구,생선가게,33
경기도,안양시 동안구,서점,62
경기도,안양시 동안구,성형외과의원,11
경기도,안양시 동안구,세무사,172
경기도,안양시 동안구,세탁소,120
경기도,안양시 동안구,슈퍼마켓,142
경기도,안양시 동안구,스포츠교육기관,224
경기도,안양시 동안구,스포츠시설운영업,97
경기도,안양시 동안구,스포츠용품점,106
경기도,안양시 동안구,시계ㆍ귀금속점,44
경기도,안양시 동안구,식료품가게,156
경기도,안양시 동안구,신경정신과의원,19
경기도,안양시 동안구,신발가게,20
경기도,안양시 동안구,실내스크린골프점,66
경기도,안양시 동안구,실내장식가게,505
경기도,안양시 동안구,실외골프연습장,15
경기도,안양시 동안구,안경점,53
경기도,안양시 동안구,안과의원,12
경기도,안양시 동안구,애완용품점,51
경기도,안양시 동안구,약국,168
경기도,안양시 동안구,여관ㆍ모텔,39
경기도,안양시 동안구,여행사,70
경기도,안양시 동안구,예술학원,240
경기도,안양시 동안구,예식장,5
경기도,안양시 동안구,옷가게,357
경기도,안양시 동안구,의료용품가게,73
경기도,안양시 동안구,이륜자동차판매점,10
경기도,안양시 동안구,이발소,55
경기도,안양시 동안구,이비인후과의원,23
경기도,안양시 동안구,일반외과의원,45
경기도,안양시 동안구,일식음식점,171
경기도,안양시 동안구,자동차수리점,188
경기도,안양시 동안구,자전거판매점,20
경기도,안양시 동안구,장난감가게,25
경기도,안양시 동안구,정육점,102
경기도,안양시 동안구,제과점,143
경기도,안양시 동안구,종합병원,9
경기도,안양시 동안구,주유소,12
경기도,안양시 동안구,주차장운영업,65
경기도,안양시 동안구,중고차판매점,9
경기도,안양시 동안구,중식음식점,135
경기도,안양시 동안구,채소가게,43
경기도,안양시 동안구,철물점,41
경기도,안양시 동안구,치과의원,179
경기도,안양시 동안구,침구ㆍ커튼가게,29
경기도,안양시 동안구,커피음료점,502
경기도,안양시 동안구,컴퓨터판매점,50
경기도,안양시 동안구,통신판매업,4522
경기도,안양시 동안구,패스트푸드점,225
경기도,안양시 동안구,펜션ㆍ게스트하우스,3
경기도,안양시 동안구,편의점,249
경기도,안양시 동안구,피부ㆍ비뇨기과의원,44
경기도,안양시 동안구,피부관리업,441
경기도,안양시 동안구,한방병원ㆍ한의원,130
경기도,안양시 동안구,한식음식점,1664
경기도,안양시 동안구,헬스클럽,111
경기도,안양시 동안구,호프주점,161
경기도,안양시 동안구,화장품가게,273
경기도,안양시 동안구,휴대폰가게,90
경기도,안양시 만안구,LPG 충전소,0
경기도,안양시 만안구,pc방,40
경기도,안양시 만안구,가구점,19
경기도,안양시 만안구,가전제품수리점,105
경기도,안양시 만안구,가전제품판매점,45
경기도,안양시 만안구,간이주점,39
경기도,안양시 만안구,간판광고물업,57
경기도,안양시 만안구,감정평가사,7
경기도,안양시 만안구,건강보조식품가게,62
경기도,안양시 만안구,건어물가게,28
경기도,안양시 만안구,건축사,42
경기도,안양시 만안구,결혼상담소,9
경기도,안양시 만안구,곡물가게,21
경기도,안양시 만안구,공인노무사,9
경기도,안양시 만안구,과일가게,41
경기도,안양시 만안구,교습소ㆍ공부방,151
경기도,안양시 만안구,교습학원,183
경기도,안양시 만안구,구내식당,58
경기도,안양시 만안구,기술ㆍ직업훈련학원,84
경기도,안양시 만안구,기술사,8
경기도,안양시 만안구,기타외국식음식점,95
경기도,안양시 만안구,기타음식점,118
경기도,안양시 만안구,기타일반의원,14
경기도,안양시 만안구,꽃가게,87
경기도,안양시 만안구,내과ㆍ소아과의원,51
경기도,안양시 만안구,노래방,156
경기도,안양시 만안구,담배ㆍ복권소매업,34
경기도,안양시 만안구,당구장,86
경기도,안양시 만안구,독서실,25
경기도,안양시 만안구,동물병원,13
경기도,안양시 만안구,목욕탕,14
경기도,안양시 만안구,문구점,45
경기도,안양시 만안구,미용실,487
경기도,안양시 만안구,법무사,13
경기도,안양시 만안구,부동산중개업,589
경기도,안양시 만안구,분식점,229
