업종,시도,시군구,당월,전월,전년동월
한식음식점,경기도,수원시 팔달구,1798,1786,1773
한식음식점,경기도,수원시 영통구,1902,1897,1875
한식음식점,경기도,성남시 수정구,1340,1343,1354
한식음식점,경기도,성남시 중원구,1332,1321,1379
한식음식점,경기도,성남시 분당구,2142,2150,2176
한식음식점,경기도,의정부시,3187,3173,3118
한식음식점,경기도,안양시 만안구,1410,1416,1443
한식음식점,경기도,안양시 동안구,1664,1660,1627
한식음식점,경기도,부천시,4742,4760,4820
한식음식점,경기도,광명시,1308,1306,1344
한식음식점,경기도,평택시,5376,5356,5072
한식음식점,경기도,동두천시,819,821,850
한식음식점,경기도,안산시 상록구,1844,1841,1859
한식음식점,경기도,안산시 단원구,2406,2401,2401
한식음식점,경기도,고양시 덕양구,2469,2470,2358
한식음식점,경기도,고양시 일산동구,1986,1985,2011
한식음식점,경기도,고양시 일산서구,1285,1284,1311
한식음식점,경기도,과천시,256,254,242
한식음식점,경기도,구리시,1219,1213,1266
한식음식점,경기도,남양주시,4118,4105,4012
한식음식점,경기도,오산시,1468,1467,1465
한식음식점,경기도,시흥시,3125,3107,3091
한식음식점,경기도,군포시,1296,1299,1297
한식음식점,경기도,의왕시,675,673,694
한식음식점,경기도,하남시,1606,1613,1555
한식음식점,경기도,용인시 처인구,2048,2042,2060
한식음식점,경기도,용인시 기흥구,1719,1721,1763
한식음식점,경기도,용인시 수지구,1038,1041,1037
한식음식점,경기도,파주시,3599,3602,3560
한식음식점,경기도,이천시,2001,2002,2001
한식음식점,경기도,안성시,2037,2033,2013
한식음식점,경기도,김포시,3026,3030,3005
한식음식점,경기도,화성시,6010,5999,5897
한식음식점,경기도,광주시,2341,2326,2274
한식음식점,경기도,양주시,2059,2048,1996
한식음식점,경기도,포천시,2072,2076,2053
한식음식점,경기도,여주시,1173,1170,1168
한식음식점,경기도,연천군,605,604,576
한식음식점,경기도,가평군,1207,1210,1192
한식음식점,경기도,양평군,1259,1261,1269
한식음식점,충청북도,청주시 상당구,1656,1658,1617
한식음식점,충청북도,청주시 서원구,1445,1445,1457
한식음식점,충청북도,청주시 흥덕구,2345,2342,2287
한식음식점,충청북도,청주시 청원구,1706,1695,1747
한식음식점,충청북도,충주시,2535,2531,2566
한식음식점,충청북도,제천시,1547,1550,1572
한식음식점,충청북도,보은군,427,426,423
한식음식점,충청북도,옥천군,613,612,593
한식음식점,충청북도,영동군,523,523,529
한식음식점,충청북도,증평군,410,406,404
한식음식점,충청북도,진천군,1009,1003,1012
한식음식점,충청북도,괴산군,490,487,510
한식음식점,충청북도,음성군,1293,1288,1246
한식음식점,충청북도,단양군,424,427,431
한식음식점,충청남도,천안시 동남구,2195,2195,2218
한식음식점,충청남도,천안시 서북구,3360,3365,3316
한식음식점,충청남도,공주시,1196,1194,1247
한식음식점,충청남도,보령시,1476,1479,1439
한식음식점,충청남도,아산시,2672,2671,2596
한식음식점,충청남도,서산시,1910,1908,1899
한식음식점,충청남도,논산시,1110,1111,1103
한식음식점,충청남도,계룡시,297,296,287
한식음식점,충청남도,당진시,2057,2048,2033
한식음식점,충청남도,금산군,581,580,586
한식음식점,충청남도,부여군,626,625,627
한식음식점,충청남도,서천군,540,538,542
한식음식점,충청남도,청양군,327,326,326
한식음식점,충청남도,홍성군,967,963,942
한식음식점,충청남도,예산군,977,975,943
한식음식점,충청남도,태안군,870,869,876
한식음식점,전라북도,전주시 완산구,2853,2832,2763
한식음식점,전라북도,전주시 덕진구,2213,2208,2131
한식음식점,전라북도,군산시,2512,2505,2490
한식음식점,전라북도,익산시,2271,2266,2276
한식음식점,전라북도,정읍시,860,862,863
한식음식점,전라북도,남원시,831,834,830
한식음식점,전라북도,김제시,666,669,675
한식음식점,전라북도,완주군,959,956,930
한식음식점,전라북도,진안군,239,238,236
한식음식점,전라북도,무주군,303,302,316
한식음식점,전라북도,장수군,196,195,199
한식음식점,전라북도,임실군,235,237,237
한식음식점,전라북도,순창군,255,255,259
한식음식점,전라북도,고창군,496,497,507
한식음식점,전라북도,부안군,602,600,616
한식음식점,전라남도,목포시,2313,2309,2345
한식음식점,전라남도,여수시,3772,3763,3671
한식음식점,전라남도,순천시,2536,2525,2542
한식음식점,전라남도,나주시,1132,1128,1109
한식음식점,전라남도,광양시,1655,1647,1646
한식음식점,전라남도,담양군,483,485,477
한식음식점,전라남도,곡성군,239,238,236
한식음식점,전라남도,구례군,362,362,353
한식음식점,전라남도,고흥군,557,556,558
한식음식점,전라남도,보성군,420,419,429
한식음식점,전라남도,화순군,537,539,539
한식음식점,전라남도,장흥군,401,401,397
한식음식점,전라남도,강진군,371,374,366
한식음식점,전라남도,해남군,625,625,626
한식음식점,전라남도,영암군,531,535,527
한식음식점,전라남도,무안군,832,833,789
한식음식점,전라남도,함평군,236,239,230
한식음식점,전라남도,영광군,505,509,513
한식음식점,전라남도,장성군,365,367,357
한식음식점,전라남도,완도군,544,543,548
한식음식점,전라남도,진도군,341,339,339
한식음식점,전라남도,신안군,355,356,359
한식음식점,경상북도,포항시 남구,3105,3096,3109
한식음식점,경상북도,포항시 북구,2771,2776,2774
한식음식점,경상북도,경주시,3569,3572,3590
한식음식점,경상북도,김천시,1170,1167,1165
한식음식점,경상북도,안동시,1809,1805,1796
한식음식점,경상북도,구미시,4126,4121,4167
한식음식점,경상북도,영주시,1247,1241,1276
한식음식점,경상북도,영천시,1126,1126,1119
한식음식점,경상북도,상주시,1073,1070,1077
한식음식점,경상북도,문경시,1051,1057,1058
한식음식점,경상북도,경산시,2856,2850,2872
한식음식점,경상북도,의성군,448,444,449
한식음식점,경상북도,청송군,405,407,401
한식음식점,경상북도,영양군,156,156,166
한식음식점,경상북도,영덕군,710,712,705
한식음식점,경상북도,청도군,592,590,570
한식음식점,경상북도,고령군,363,361,365
한식음식점,경상북도,성주군,502,505,520
한식음식점,경상북도,칠곡군,1469,1465,1460
한식음식점,경상북도,예천군,545,543,531
한식음식점,경상북도,봉화군,384,380,370
한식음식점,경상북도,울진군,758,760,766
한식음식점,경상북도,울릉군,188,191,197
한식음식점,경상남도,창원시 의창구,1990,1989,1980
한식음식점,경상남도,창원시 성산구,2054,2059,2085
한식음식점,경상남도,창원시 마산합포구,2165,2165,2182
한식음식점,경상남도,창원시 마산회원구,1526,1526,1524
한식음식점,경상남도,창원시 진해구,2063,2046,2036
한식음식점,경상남도,진주시,3435,3427,3470
한식음식점,경상남도,통영시,1475,1477,1518
한식음식점,경상남도,사천시,1457,1452,1451
한식음식점,경상남도,김해시,4780,4772,4808
한식음식점,경상남도,밀양시,1285,1286,1307
한식음식점,경상남도,거제시,3192,3185,3197
한식음식점,경상남도,양산시,3026,3020,3031
한식음식점,경상남도,의령군,297,300,300
한식음식점,경상남도,함안군,685,684,724
한식음식점,경상남도,창녕군,750,746,777
한식음식점,경상남도,고성군,657,656,656
한식음식점,경상남도,남해군,599,595,589
한식음식점,경상남도,하동군,609,609,619
한식음식점,경상남도,산청군,460,458,443
한식음식점,경상남도,함양군,447,447,448
한식음식점,경상남도,거창군,723,721,698
한식음식점,경상남도,합천군,460,458,478
한식음식점,제주특별자치도,제주시,6864,6843,6702
한식음식점,제주특별자치도,서귀포시,3176,3168,3143
한식음식점,강원특별자치도,춘천시,3002,2999,2961
한식음식점,강원특별자치도,원주시,4063,4056,4034
한식음식점,강원특별자치도,강릉시,2916,2922,2907
한식음식점,강원특별자치도,동해시,1149,1151,1145
한식음식점,강원특별자치도,태백시,555,555,558
한식음식점,강원특별자치도,속초시,1572,1575,1512
한식음식점,강원특별자치도,삼척시,875,880,877
한식음식점,강원특별자치도,홍천군,978,972,978
한식음식점,강원특별자치도,횡성군,681,680,672
한식음식점,강원특별자치도,영월군,581,580,593
한식음식점,강원특별자치도,평창군,815,815,820
한식음식점,강원특별자치도,정선군,651,649,634
한식음식점,강원특별자치도,철원군,620,617,603
한식음식점,강원특별자치도,화천군,354,355,350
한식음식점,강원특별자치도,양구군,303,303,302
한식음식점,강원특별자치도,인제군,624,624,629
한식음식점,강원특별자치도,고성군,457,458,430
한식음식점,강원특별자치도,양양군,579,581,574
호프주점,서울특별시,종로구,188,191,193
호프주점,서울특별시,중구,140,141,148
호프주점,서울특별시,용산구,116,119,132
호프주점,서울특별시,성동구,124,126,130
호프주점,서울특별시,광진구,265,264,282
호프주점,서울특별시,동대문구,192,196,209
호프주점,서울특별시,중랑구,333,338,352
호프주점,서울특별시,성북구,125,125,111
호프주점,서울특별시,강북구,242,240,241
호프주점,서울특별시,도봉구,165,161,164
호프주점,서울특별시,노원구,210,207,219
호프주점,서울특별시,은평구,215,217,220
호프주점,서울특별시,서대문구,112,114,115
호프주점,서울특별시,마포구,319,320,309
호프주점,서울특별시,양천구,130,131,141
호프주점,서울특별시,강서구,227,230,247
호프주점,서울특별시,구로구,330,330,331
호프주점,서울특별시,금천구,170,172,178
호프주점,서울특별시,영등포구,315,321,321
호프주점,서울특별시,동작구,149,153,158
호프주점,서울특별시,관악구,247,248,247
호프주점,서울특별시,서초구,162,164,168
호프주점,서울특별시,강남구,221,220,208
호프주점,서울특별시,송파구,252,258,258
호프주점,서울특별시,강동구,187,186,203
호프주점,부산광역시,중구,69,70,74
호프주점,부산광역시,서구,24,24,28
호프주점,부산광역시,동구,47,46,45
호프주점,부산광역시,영도구,46,46,51
호프주점,부산광역시,부산진구,155,157,157
호프주점,부산광역시,동래구,108,113,126
호프주점,부산광역시,남구,78,78,86
호프주점,부산광역시,북구,101,99,97
호프주점,부산광역시,해운대구,76,76,74
호프주점,부산광역시,사하구,204,206,224
호프주점,부산광역시,금정구,86,87,99
호프주점,부산광역시,강서구,47,46,45
호프주점,부산광역시,연제구,86,89,101
호프주점,부산광역시,수영구,57,58,59
호프주점,부산광역시,사상구,138,137,137
호프주점,부산광역시,기장군,49,48,56
호프주점,대구광역시,중구,42,41,44
호프주점,대구광역시,동구,48,48,44
호프주점,대구광역시,서구,33,33,30
호프주점,대구광역시,남구,33,33,33
호프주점,대구광역시,북구,101,101,94
호프주점,대구광역시,수성구,74,70,85
호프주점,대구광역시,달서구,100,97,105
호프주점,대구광역시,달성군,38,37,34
호프주점,인천광역시,중구,68,68,78
호프주점,인천광역시,동구,23,24,25
호프주점,인천광역시,미추홀구,202,208,176
호프주점,인천광역시,연수구,202,198,195
호프주점,인천광역시,남동구,284,286,305
호프주점,인천광역시,부평구,286,294,306
호프주점,인천광역시,계양구,166,161,162
호프주점,인천광역시,서구,197,197,185
호프주점,인천광역시,강화군,24,23,26
호프주점,인천광역시,옹진군,12,12,10
호프주점,광주광역시,동구,152,148,164
호프주점,광주광역시,서구,448,450,466
호프주점,광주광역시,남구,202,202,204
호프주점,광주광역시,북구,554,556,578
호프주점,광주광역시,광산구,381,382,405
호프주점,대전광역시,동구,75,74,82
호프주점,대전광역시,중구,102,103,107
호프주점,대전광역시,서구,285,291,308
호프주점,대전광역시,유성구,110,111,114
호프주점,대전광역시,대덕구,87,84,86
호프주점,울산광역시,중구,34,35,37
호프주점,울산광역시,남구,117,118,128
호프주점,울산광역시,동구,36,37,36
호프주점,울산광역시,북구,26,27,26
호프주점,울산광역시,울주군,52,53,61
호프주점,세종특별자치시,세종시,99,99,101
호프주점,경기도,수원시 장안구,146,144,137
호프주점,경기도,수원시 권선구,136,136,119
호프주점,경기도,수원시 팔달구,145,145,151
호프주점,경기도,수원시 영통구,118,117,120
호프주점,경기도,성남시 수정구,138,137,135
호프주점,경기도,성남시 중원구,177,178,187
호프주점,경기도,성남시 분당구,164,161,174
호프주점,경기도,의정부시,153,154,164
호프주점,경기도,안양시 만안구,183,185,199
호프주점,경기도,안양시 동안구,161,164,170
호프주점,경기도,부천시,443,441,463
호프주점,경기도,광명시,60,60,63
호프주점,경기도,평택시,286,287,316
호프주점,경기도,동두천시,54,56,64
호프주점,경기도,안산시 상록구,154,153,157
호프주점,경기도,안산시 단원구,278,277,282
호프주점,경기도,고양시 덕양구,155,153,159
호프주점,경기도,고양시 일산동구,138,133,135
호프주점,경기도,고양시 일산서구,56,57,62
호프주점,경기도,과천시,5,5,5
호프주점,경기도,구리시,141,144,144
호프주점,경기도,남양주시,221,224,226
호프주점,경기도,오산시,74,71,70
호프주점,경기도,시흥시,180,180,175
호프주점,경기도,군포시,209,207,207
호프주점,경기도,의왕시,21,21,26
호프주점,경기도,하남시,74,74,75
호프주점,경기도,용인시 처인구,110,114,105
호프주점,경기도,용인시 기흥구,67,66,61
호프주점,경기도,용인시 수지구,59,62,62
호프주점,경기도,파주시,180,177,172
호프주점,경기도,이천시,48,48,55
호프주점,경기도,안성시,83,84,89
호프주점,경기도,김포시,194,200,194
호프주점,경기도,화성시,283,280,273
호프주점,경기도,광주시,104,102,111
호프주점,경기도,양주시,51,50,57
호프주점,경기도,포천시,88,86,106
호프주점,경기도,여주시,39,40,41
호프주점,경기도,연천군,20,21,24
호프주점,경기도,가평군,11,10,13
호프주점,경기도,양평군,42,43,40
호프주점,충청북도,청주시 상당구,106,108,126
호프주점,충청북도,청주시 서원구,146,146,161
